TNPM inventory grouping runs ALL the rules regardless,ACTION TAKEN: We have first unselected all the rules and save it and then we checked if there are any entries for group 3 in database. If that entry is present then we have manually deleted that entry by using below resmgr command. resmgr delete ogp colNames npath opt.name opt.value line ~bulk_11~inventory~rulefilter|_|group|_|3|_| Below is the output for the same. resmgr delete ogp colNames npath opt.name opt.value line ~bulk_11~inventory~rulefilter|_|group|_|3|_| Info : DELETE GROUP : ~bulk_11~inventory~rulefilter (index 500047155) Info : delete : DELETE ON Option Group ( ~bulk_11~inventory~rulefilter ) (exists) Info : delete : nothing ON Link O/G ( does not exist) Info : Update Histo : 0 Then we added the rules desired and then checked again if there is any entry for group 3. So now everything is working as expected.
wujinf(5664):TNPM,Action taken : Sent mail to csutomer. Hi Please let us know if we can have WebEx session to better understand theissue. Thanks Sarvesh
wujinf(5664):TNPM,Action taken : Sent mail to customer. Hi Thanks for the requested information. Let me check it and will update you with next action plan. Regards Sarvesh
wujinf(5664):TNPM,ACTION TAKEN: Customer resolved their issue.
Element migration,ACTION TAKEN: Recreated this scenario in our local lab and shared our findings and recommendations with customer. Customer agreed to close this PMR.
Inventory seems to be causing duplicate elements,Action taken : Sent mail tocustomer. Hi Salih Thanks for an update. Let me check this with the concerned person and will get back to you. Regards Sarvesh
Inventory seems to be causing duplicate elements,Action taken : Sent mail to customer. Hi Salih Could you please update us on this PMR. Please let us know if you have any further queries if not then allow usto close this PMR. Thanks Sarvesh
"snmpconf entries disappear when a device has ""aged",Action taken : Sent mail to customer. Hi Vlad Thanks for the requested information. We are trying to replicate the issue locally at our end will get back to you with our next action plan soon. Regards Sarvesh
"snmpconf entries disappear when a device has ""aged",Action taken : Sent mail to customer. Hi Vlad We have successfully replicated this issue in our local. So we have created an APAR IV83319 for this issue. Below is what the work around that will be fixed in this APAR. Please gothrough the below steps as temporary work around. The fix is to modify the PVMHOME/res/C/inventory.res file. 1) backup the file inventory.res.preIV83319 $ cp f inventory.res inventory.res.preIV83319 2) edit inventory.res and search for the line delete_e_table it will have two entries: delete_e_table: elmt_snmp elmt_desc remove elmt_snmp such that the line is just elmt_desc: delete_e_table: elmt_desc 3) Any elements that are marked Deleted_xxxxx and needs the proper read community string will need to be added back into SnmpConf with the same name as the Deleted_xxxxx and resolved with the proper IPAddress and with the appropiate read community string. When the devices are rediscovered the name in the snmpconfshould changeback to the element name without the Deleted_xxxx Should the device become not discoverable and ages out it will again show Deleted_xxxx instead of being removed from the table. Please let us know if we can close this PMR as APAR is in place. Thanks Sarvesh
"snmpconf entries disappear when a device has ""aged",ACTION TAKEN:Raised an APAR IV83319
Bulk Discovery problem,Action taken Hi Vald Apologize for delay in response. We are still investigating this issue meanwhile please provide us below data for further investigation: Output of below commands: SeGroups: resmgr export segp colNames rule npath dbIndex name type cond state origin date order dbIndex filter type(rule) file segps.dat Rules: resmgr export segp colNames npath dbIndex name type cond state origindate order dbIndex filterRule (%(type) rule OR %(cond) is not null) file segp_rule.dat resmgr export segp colNames dbIndex name type cond state origin dateorder dbIndex filterRule (%(type) rule OR %(cond) is not null)filter state(on) segchild.name(is null) file segp_leafrules.dat Group members: resmgr export linkGroupSEGP colNames npath dbIndex se.dbIndex se.name se.label se.instance file segrp_members.dat Any profiles and their subdirectories under importexportBulk would be good too to collect irrespective of the element. tar it up and send it to us Thanks Swapnil
Bulk Discovery problem,Action taken Hi Vlad We have checked and found that these dynamically generated groups will not be automatically deleted. They need to be manually deleted. As per the resmgr export we see one such rule (concatentation of the following): # cmdLine export segp colNames npath dbIndex name type cond state origin date ~NOC Reporting|_|663|_|NOC Reporting|_|static|_|%(Element.STATE)on AND %(STATE)on|_|on|_|APinstall|_|983650594|_| ~NOC Reporting~Transmission~SOEM|_|200028580|_|SOEM|_|static|_|%(Element.PROFIL) IN (bulk_2bulk_4bulk_5bulk_6bulk_7bulk_8bulk_9bulk_10bulk_11bulk_12 bulk_13bulk_14bulk_15bulk_16bulk_17bulk_18)|_|on|_|ruleconf|_|1445944994|_| ~NOC Reporting~Transmission~SOEM~MicroWave~CN|_|200028585|_|CN|_|static|_|%(Element.NAME) LIKE %MINILINK CN%|_|on|_|ruleconf|_|1440050398|_| ~NOC Reporting~Transmission~SOEM~MicroWave~CN~%(Element.NAME)|_|200028589|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| which the SARAH element belonged to. In case you want to know how to determine which group based on elements may need to get deleted. So you may be able to run resmgr query of those group names with null members and check those against a resmgr export of current elements to see if they are no longer existing: resmgr export linkGroupSEGP colNames npath name dbIndex se.dbIndex se.name isMandat filter npath(~NOC Reporting~Transmission~SOEM~MicroWave~CN~) se.name(is null) file emptygroup.dat Here are some of the rules (rulepath) which used element name for their group name: ~NOC Reporting~Transmission~U2000~OSN8800~%(Element.NAME)|_|200028537|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Transmission~U2000~OSN3500~%(Element.NAME)|_|200028538|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Transmission~SOEM~SPO~%(Element.NAME)|_|200028587|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Transmission~SOEM~SP~%(Element.NAME)|_|200028588|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Transmission~SOEM~MicroWave~CN~%(Element.NAME)|_|200028589|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Transmission~SOEM~MicroWave~PT~%(Element.NAME)|_|200028590|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Transmission~SOEM~MicroWave~TN~%(Element.NAME)|_|200028591|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1191911331|_| ~NOC Reporting~Core IP~Equipment~QLogic~Interfaces~%(Element.NAME)|_|200135739|_|%(Element.NAME)|_|rule|_||_|on|_|APinstall|_|1089409047|_| Please let us know if you have any further queries or concerns on this. Thanks Swapnil
Bulk Discovery problem,ACTION TAKEN: Hi Vlad The design is like because if a device is completely deleted from the database then the end customers will lose all the historic data. This is why no device is completely removed from the database and it is only marled as deleted by TNPM. Regards Saurabh
discovery (sync) is complaining about elements not in,Action taken : Sent mail to customer. Hi Ed/Vivek The element.dat in synchro is an export of all elements in DB regardlessof profile which is then read into memory for comparison to the inventorys element.dat. During the reading of the synchros element.dat into memory it will report what it sees as duplicates even though it is not related to the profile at hand. It is a just a warning message. So please let us know if you are facing any issue once this message appears in the log. If not then this message can simple be ignored. You do not need to worryabout duplicated_e.dat file having information about the elements from other profiles. Regards Suyash Yadav
discovery (sync) is complaining about elements not in,Action taken : Sent mail to customer. Hi Ed Thanks for providing the logFile.Internal . As discussed over call we will analyze it and will update you with nextsteps. Regards Sarvesh
discovery (sync) is complaining about elements not in,ACTION TAKEN: Answered all customer queries. Customer agreed to close this PMR.
TNPM scalability: inventory grouping performance,ACTION TAKEN: Asked customer to raise a RFE.
TNPM scalability: inventory grouping performance,Action taken : Sent mail to customer. Hi Vlad Yesterday we have received a file named as 33475.227.000ut30002.3_6subchan_lowFidelity_28G_4cores_4DPennell.tar.gz on this PMR. So we were bit confused whether the file is intended to send for the PMR# 51390227000: FTEs getting stuck at the top of the hour or not. We will now share these files with our team on PMR# 51390227000 and will close this PMR# 33475227000 as we have already suggested you to raise an RFE for this requirement. Thanks Amar
TNPM scalability: inventory grouping performance,ACTION TAKEN: Asked customer to raise a RFE.
Unable to see utlisation Reports,Action taken : Sent mail to customer. Hi Lee Apologies for the delay. Please provide us the latest debug SNMP log for further investigation. Please find the below steps for the same. 1) Source dataload 2) Run ./contribs/dialogTest2 debug 6.0 . This will enable debug on collector. Wait for 1 hour and then disable it using below command 3) ./contribs/dialogTest2 debug 2 4) Collect the debug SNMP log and provide us Also provide us the debugdump. 1) Source dataLoad.env 2) Go to /opt/dataload/contribs 3) Run ./dialogTest2 DebugDump Thanks Sarvesh
Unable to see utlisation Reports,ACTION TAKEN: After investigation it was found that the device is not part of collection group. After increasing the timeout the device is discovered properly and started reporting the data. Customer agreed to close the PMR.
"TNPM 1.4 + getting ""memory fault - coredump"" error",ACTION TAKEN: After using /opt/datamart/java customer has successfully installed the techpack.
TNPM 1.4 Issues with inventory tool and grouping.,ACTION TAKEN: Hi Vivek Could you please provide us the debug trace for the time when you observe this crash so that we can further debug this issue Looking forward to hear from you at your earliest convenience. Thanks Amar
TNPM 1.4 Issues with inventory tool and grouping.,ACTION TAKEN: Shared below resolution steps with customer. 7.All groups populates automatically in Automatic grouping screen though no groups were selected and saved. It seems that whether the profile has no grouping rule or all grouping rules configured for the inventory option the right panel will always show the full tree. It seems to be the same while creating a new profile it will prepopulated it (similar to when no group is defined). However if there is specific rules configured then only those rules willappear when the profile is edited. 8. Trace inventory log shows that Autogrouping is attempting to run rulewhich has not been selected. Depending on what was already in the profile this is the situation where the group value has |_|3|_| in it which is the case here.You cancheck it with below resmgr command : resmgr export ogp colNames npath opt.dbIndex opt.name opt.value filter npath(~profile_name~inventory~rulefilter) This situation arise when you selected all and then removed a rule/rulepath that is not wanted. Then what happens during the save is the remaining rules get saved all the way to ROOTROOT which is causing all rules to be run. The workaround is to not select all but select only the rules you want by first unselecting all then select the rules desired by dragging from left to right. Once you are done with implementing workaround recheck the ouput with below resmgr : resmgr export ogp colNames npath opt.dbIndex opt.name opt.value filter npath(~Profile_name~inventory~rulefilter)
Explanation of the Properties in the Rule Editor,ACTION TAKEN: Answered all customer queries customer agreed to close this PMR.
Utilisation in and out (Percent) over 100%,ACTION TAKEN: Where is the polling time taken from to calculate Utilization percentage e.g. network device or system time of the poller Here by time do you mean the sysUpTime or the polling time If its the polling time then it is the system time from the poller. If you are talking about the sysUpTime that is used in the calculation thenthis time is taken from the device. What is the formula for calculating Outbound and Inbound Utilization (Bits and Octets). The Formula Editor just say Generic Metric You need to look for the Specific Metric in order to check the formula. By default the Utilization formula will be under the path AP~Specific~SNMP~Interfaces. You will find both HC and LC formula under the above mentioned path. By default does Proviso automatically handle 64 Counters Proviso will automatically decide which counter to use (32 or 64 bit). We generally see this kind of an issue when there is a change at device end. For example a device restart will cause counters to reset resulting a data spike in the reports. Could you please send me the CSV export showing above 100% utilization
Oracle version 12c support for TNPM? (OA41003145),ACTION TAKEN: Answered customer query Customer agreed to close this PMR.
wujinf(5664):TNPM,Action taken : Sent mail to customer. Hi Scott I am checking for that sample script. Meanwhile can you check with device team regarding that property and update us. Thanks Sarvesh
wujinf(5664):TNPM,ACTION TAKEN: Hi Scott The use of Inventoryhook script comes under customisation so we cannot provide you any example script since we do not support customization. Below are some pointers regarding Inventoryhook script: Hook script is located on the datamart box under $PVMHOME/bin directory and its name is InventoryHook.sh. By default the full pathnameis /opt/datamart/bin/InventoryHook.sh. Using the scripting language of your choice you hook into the case statement in InventoryHook.sh and do any action (through unix commandsor scripts that you wrote) that you need. The names of case statements in InventoryHook.sh are self explanatory:For example BeforeDiscovery section will list the actions/commands to run before the discovery phase; AfterDiscovery lists those to run right after the discovery phase. There are similar case statements for synchronization of elements synchronisation of subelements grouping. The input files to pay attention to here are mainly: subelement.dat and/or element.dat and/or subelement_invariant.dat. In your case the appropriate case statement would be either AfterDiscovery or BeforeSynchroSE You can create a script or use Unix commands that will modify the file subelement.dat and change the property according to your preferance. Once the changes are made the InventoryHook.sh will automatically be used by inventory process. Hope this information has addressed your query. Also since we have answered all your queries we will go ahead and closethis PMR for now. Regards Saurabh
TNPM 1.4 wireline - Corrupt info while addding,ACTION TAKEN: Had a WebEx with customer and fixed this issue in remote session it self WebEx Summary Hi Vivek Thanks for your time in todays WebEx session. Please find below summaryour of discussion. From the below command output we found that the problematic resource dbIndex is 0 and When we create/import the threshold configuration without any resource in it the configuration update with the dbIndex aszero. 0|_|IDL120856329_ciscoMemoryPool2|_|on|_||_|IDL120856329|_|Cisco_Memory_Pool|_|IDL120856329_Memory Pool I/O|_|ciscoMemoryPool2|_|inventory|_|customStringProperty01|_|IDL_120856329|_|location|_|IDL_120856329|_|committedCapacity|_|GWSE|_|networkArea|_|172.25.180.6|_|customer|_|IPV_296983|_|BusinessUnit|_|R|_|ciscoMemoryPool|_|2|_|CiscoMemory|_|Pools|_|wan_ip_init|_|172.25.180.6|_|core_subif|_|7/1/1.8|_|clne_device_name|_|IDL120856329|_|ida_id|_|CLNE120856330|_|tail_speed|_|5M|_|Customer|_|IPV_296983|_|tail_type|_|GenI Wan Services|_|Exchange|_|MPL|_|pe_if|_|CHBER01.ge7/1/1.8|_|tail_access_type|_|G.SHDSL|_|pof_headend|_|IDL120856329|_|saa_i_flag|_|0|_|tail_id|_|IDL120856329|_|lan_ip_init|_|10.161.131.1|_|saa_b_flag|_|100|_|mgx_node|_|CHBER01|_|customer_name|_|PARLIAMENTARY SERVICE (CUSTOMBILL 901500|_|saa_rt_flag|_|0|_|clne_type|_|Cisco1941|_|pof_vpn_id|_|IPV296983|_|saa_option|_|Initiator|_|mgx_node_port_type|_|ge|_|customer_site|_|CHRISTCHURCH KORAKO/HAYES|_|OneOfficeReportingLabel|_|IDL120856329_Memory Pool I/O|_|clne_name|_|Christchurch Korak|_|exchange_full_name|_|MT PLEASANT|_|provider|_|TNZL|_|customer_device_name|_|Christchurch Korak(IDL120856329)|_|pof_clne_type|_|B|_|clne_country|_|NZL|_|dateinstal|_|11/11/2015|_|qosprofile|_|5M(0/0/5M)|_|OneOfficeReporting|_|True|_|OneOfficeOptimisationReporting|_|False|_|qos_speed|_|5000000|_| [17:24:59] [pvuserunx8630 fullexport]$ That is the reason you are observing this resource in all threshold configuration. To fix this issue we have exported all threshold configuration and deleted the resource from resource editor and then reimported the threshold configuaration(after removing the resource from configuration). Now the threshold configuration imported correctly. As discussed in call we will now complete the closing formalities of this issue as the issue got resolved. Thanks for contacting TNPM support. Best Regards Amar WebEx Summary
Technology Packs,Action taken : Sent mail to customer. Hi Srinivas Could you please update us on this PMR. Please let us know if you have any further queries related to this PMR. If not then please allow us to close this PMR. Thanks Sarvesh
Technology Packs,Action taken : Sent mail to customer. Hi Srinivas As discussed over call we are moving ahead and closing this PMR. Thanks Sarvesh
Technology Packs,ACTION TAKEN: As per the supported list of techpacks below techpacks are not supportedby TNPM: 1. Cisco CCAP 2. Arris CCAP 3. Casa CCAP Please find below link to get the list of latest supported techpacks by TNPM: http:www.ibm.com/support/knowledgecenter/SSBNJ7_1.4.0/com.ibm.tnpm_tp14G.doc/pack_rel_notes/ctnpm_relnotes_listoflatestsupportedtechnologypacks073_1.4f.dita
TNPM 1.4 corrupted metdata,ACTION TAKEN: 1.Create a file test1.txt as pvuser and put only below entry in the file : 100000848|_|~SubElement Collect~MPLSTE~Juniper~Tunnels/Paths|_|~AP~Specific~SNMP~MPLS~Juniper~LSP~Tunnel Throughput (packets/sec) SNMP Juniper MPLS LSP|_|900|_|on|_|active|_| 2. Now run below resmgr command to import above entry to the database : resmgr import segpreq colNames dbIndex segp.npath fgp.nName period state status file test1.txt 3. Once you are done with above step please send us the output of below resmgr command : resmgr export segpreq colNames dbIndex segp.npath fgp.nName period state status filter dbIndex(100000848)
TNPM 1.4 metadata export taking log time,ACTION TAKEN: It seems there is no issues with the metadata extraction as customer has huge metadata it was taking some time to export. Customer compared the export results with other environments. It seems there is no issues with the metadata export hence he agreed to close this PMR.
Duplicate Collection Requests,Action taken : Sent mail to customer. Hi Prashanth Thanks for the update. We will look into the logs and keep you posted. Meanwhile please keep us posted with your findings for the duplicate requests data. Thanks and Regards Varunesh Nichante
Resource editor issue,Action taken : Sent mail to customer. Hi Prashanth Could you please provide us the requested information for further analysis. Thanks Sarvesh
Resource editor issue,Action taken : Sent mail to customer. Hi Prashant Thanks for your time in call. As discussed over the call We are moving towards the closure of this PMR. However if you face the similar issue within 28 days then you can reopen the same PMR. Thanks for contacting TNPM support. Thanks Shailesh
Resource editor issue,ACTION TAKEN: Customer updated that issue is intermittent and will reopen the PMR if the issue reoccurs.
Weekly data aggregation period for MDE,ACTION TAKEN: Suggested customer to use MDE query according to installed aggrigation set.
Need documentation for TNPM DB2 HADR & backup,ACTION TAKEN: 1. Provide documentation for TNPM DB2 database HADR(High Availability Disaster Recovery) setup configuration. Regarding TNPM DB2 database HADR setup & configuration you can refer attached document (High Availability for Tivoli Netcool Performance Manager 133v12) or you can also refer IBM DB2 Technote on below link http:www01.ibm.com/support/docview.wssuidswg21410648 2. Provide documentation for TNPM DB2 backup process. Please refer IBM Tivoli Netcool Performance Manager 1.4.1 Database Administration Guide attached with the mail for TNPM DB2 backup process.
Element is not present in Reports,Action taken : Sent mail to customer. Hi Vlad Apologies for the delay we are still working on the issue. We will get back to you with an update soon. Thanks Sarvesh
Element is not present in Reports,ACTION TAKEN: Hi Vlad Yes I applied the steps only on Bulk_16. You can follow the below stepson other Bulk collectors as well: 1] Stop the Bulk collector 2] Go to DC_HOME/BCOL.x.y directory 3] Rename the state directory: mv state bkp_state 4] Start the Bulk collector Regards Saurabh
Element is not present in Reports,ACTION TAKEN: After investigation it was found that the BCOL was into creating inventory files. Deleting the BCOL state resolved the issue.
dbMgr versionSupportLevelDump Fails,Action taken : Sent mail to customer. Hi Anaelis Thanks for the requested information. Permissions assigned to the directories are correct. So as the reported issue is resolved please allow us to close this PMR. Regards Sarvesh
dbMgr versionSupportLevelDump Fails,Action taken : Sent mail to customer. Hi Anaelis Could you please update us on this PMR. Please let us know if we can close this PMR as the reported issue is resolved. Thanks Sarvesh
dbMgr versionSupportLevelDump Fails,Action taken : Sent mail to customer. Hi Anaelis Could you please update us on this PMR. Please let us know if we can close this PMR as the reported issue is resolved. Thanks Sarvesh
db2 database user and group,ACTION TAKEN: Varunesh You need to tell the name of security plugin shipped with your product to our customer. Please check with your developer about it. Or send me contact details of your developer. I will discuss with them. Thanks Yogesh.
db2 database user and group,Action taken : Sent mail to customer. Hi As per my understanding you had perform below steps to add DB2GTMON into SYSMON_GROUP: Step 1. After creating the DB2GTMON group you executed command db2 update dbm cfg using SYSMON_GROUP db2gtmon We are assuming that you had perform restart activity of db2. i.e. db2 force applications all db2stop force ipclean db2start Step 2 :To take the snapshot of database you executed below commands : source /db2home/db2/sqllib/db2profile db2 get snapshot for all on PV After this step you faced below error message : SQL30082N Security processing failed with reason 24 (USERNAME AND/OR PASSWORD INVALID). SQLSTATE08001 We suspect the value of SYSMON_GROUP is not changed. Could you please confirm the value of SYSMON_GROUP parameter after you execute db2 get snapshot for all on PV command. Let us know if you have any query or confusion on this. Regards Sarvesh Mahajan
db2 database user and group,ACTION TAKEN: The requirement that you want to achieve is not possible because TNPM will not allow to create an alias or alternate db2 instance or group to check the db2 status. You can only login as a db2 instance which you have created during the installation of db2 and the db2 instance owner or group can be anything that you define during the installation of db2. But after the installation there is no way to create an alternate db2 instance or group to get into it.
TNPM: Error connecting to database when install TNPM,Action taken : Sent mail to customer. Hi Jobin Thanks for the update. Could you please provide us latest ProvisoConsumer directory for the further analysis. Thanks and Regards Varunesh Nichante
TNPM: Error connecting to database when install TNPM,ACTION TAKEN: customer updated with below info. I have raised a new PMR and would share the number as we get it Please continue support as we also raised this PMR before and lost of lot of time Regards DKAggarwal
TNPM: Error connecting to database when install TNPM,ACTION TAKEN: 1.Setting the kernel Parameters to that as mentioned in documents. I used #echo 250 256000 32 1280 /proc/sys/kernel/sem 2. IBM Java was not properly configured. To check if Java is configured use this command: #java version If it reflects any other form of java then make changes to symlinks which are pointed by #which java command. 3.Keep All permissions of TNPM binaries defauult. Both /opt/db2 and /tmpshould hava sufficient write privileges(but not necessarily 777 everytime.) 4.In rhel 6.5 libcrypto.so.0.9.8e is not present by default in /usr/lib directory so install the package openssl0.9.8e and create a symlink in /usr/lib with the following command. #ln s /usr/lib/libcrypto.so.0.9.8e /usr/lib/libcrypto.so then #export LD_LIBRARY_PATH/usr/lib should be present in dataMart.env 5.Copy the libdb2ci.so.1 and libdb2.so..1 with default permissions from tnpm directory into $database_home/lib32 folder and create symlinks to this by the name libdb2ci.so and libdb2.so.
TNPM inventory grouping doesn't remove,Action taken : Sent mail to customer. Hi Vlad Thanks for the files. Please run two sql scripts attached (there are two SQLs within them) which we extracted from the debug logs. It will create ruleconf.lst andinvent36.lst . Just to confirm have you created and tested below rule on the DEV box and did it have any issues ~NOC Reporting~test~vladTest~Gateway~%(seprp.GatewayName:value)~Beam %(seprp.BeamId:value)~%(seprp.Location:value) %(seprp.MACD:value)~%(seprp.Location:value)%(seprp.MACD:value) Also compare the following files between DEV and Integration using the cksum command: arc/pvm.ar arc/tools.ar res/C/inventory.res conf/dbspaceV3.conf Lastly can you please delete the rule and try to recreate it. Regards Sarvesh
TNPM inventory grouping doesn't remove,Action taken : Sent mail to customer. Hi Vlad Could you please provide us the requested information. Thanks Sarvesh
TNPM inventory grouping doesn't remove,ACTION TAKEN: THe Fuctionality expected by customer is not available in TNPM.
TNPM property state changes in PVLine not being,Action taken : Sent mail to customer. Hi Stuart Thanks for an update. Please keep us posted with the same. Regards Sarvesh
TNPM property state changes in PVLine not being,Action taken : Sent mail to customer. Hi Vlad Thanks for an update. Please keep us posted with the same. Regards Sarvesh
TNPM property state changes in PVLine not being,ACTION TAKEN: As customer is busy with other high priority tasks customer agreed to close this PMR for now and they will either reopen this PMR within 28 days or open a new PMR with the reference of this PMR once they have the enough bandwidth to work on this issue. As a workaround suggestd customer to delete the UBA state directory.
request editor is not getting opened and below error,ACTION TAKEN: Customer provided requested data
request editor is not getting opened and below error,Action taken : Sent mail to customer. Hi Parul Please run the below resmgr command and provide us the new_resmgr.txt file for further analysis. resmgr export segp colNames rule npath name label lgParent lgChild type origin dbIndex date file new_resmgr.txt Thanks Sarvesh
request editor is not getting opened and below error,ACTION TAKEN: L3 had a WebEx with customer and resolved the issue.
TNPM 1.4.0: DataMart creates group entries in table,ACTION TAKEN: Raised APAR: IV85569
snmpSet not working as per Proviso 443,ACTION TAKEN: Customer realized that the proviso snmpGet used to accept r readComm w writeComm in the same command but this doesnt case with TNPM. Hence agreed to close this PMR.
APAR IV81054,ACTION TAKEN: Hi Evegheni Have you got a chance to test the provided fix could you please update to proceed further Regards Indramani
APAR IV81054,ACTION TAKEN: Hi Indramani Now we load the data in the test environment I think that tomorrow we will be able to update the status of this PMR. Best regards Evgheni Capacli System Engineer Accent Electronic S.A. 33/1 Bulgara Str. MD2001 Chisinau Republica Moldova Email: ecapacliaccent.md
APAR IV81054,ACTION TAKEN: Hi Indramani We checked the distribution charts all is ok. The PMR can be closed. Thanks. Best regards Evgheni Capacli System Engineer Accent Electronic S.A. 33/1 Bulgara Str. MD2001 Chisinau Republica Moldova Email: ecapacliaccent.md
Device is not properly reporting statistics,ACTION TAKEN: SENT THE BELOW MAIL TO CUSTOMER Hi Ryan This is to inform you that we have received the PMR 26729082000. I checked the screenshot you have provided. Can we have quick web session now This will easy for us to get the complete idea about issue and resolve it faster. Thanks Nilesh
Device is not properly reporting statistics,Action taken : Sent mail to customer. Hi Ryan I have sent you invite. Please join the session. Regards Nilesh Mankar
Device is not properly reporting statistics,ACTION TAKEN: After our investigation we came to know that the requests were not created for this device. So we ran the inventory for the profile in question which is completed successfully. After that we ran the confReload resync all to reload the memory modelhowever it got stuck for a while. Later we realized that the StatusDB is offline which means the collector is not able to connect to DataBase due to which it was not able to create any requests for newly added device. So we restarted the collector which resolved this database connectivityissue as well as reloaded the memory mode. Now we can see that the collector started collecting the data and data flow is happening properly. As discussed please monitor the system for next couple of hours and update us with the status so that we can move further with this PMR accordingly. Meanwhile It seems the collectors are still running with older version of dataload library. We would suggest you to apply our latest dataload patch on which we have fixed multiple issues. Please find below links to download the patch as well as its readme file ftp:delivery04mul.dhe.ibm.com/ecc/hsb/HSDMxNjUyMTAxXzE0NjYxNzQ1MTU1MjdfQm9jVHBaaVF0ag/1.3.2.0TIVTNPMIF0072.tar.gz ftp:delivery04mul.dhe.ibm.com/ecc/hsb/HSDMxNjUyMTAxXzE0NjYxNzQ1MTU1MjdfQm9jVHBaaVF0ag/1.3.2.0TIVTNPMIF0072_en.README
2106 2106 ANTO,Action taken : Sent mail to customer. Hi Fabio Thanks. I will send you the WebEx invite shortly. Regards Sarvesh
2106 2106 ANTO,Action taken : Sent mail to customer. Hi Fabio Thanks for your time in WebEx. WebEx Summary: You were trying to change the polling interval of generic metric which we cannot do. We can change it for specific formulas. Generic metric is not actually the formula collection only happens on specific formulas. So as discussed in call we are hereby moving ahead and closing this PMRas your doubts are clear now. Regards Sarvesh
2106 2106 ANTO,ACTION TAKEN: You were trying to change the polling interval of generic metric which we cannot do. We can change it for specific formulas. Generic metric is not actually the formula collection only happens on specific formulas.
Provisoinfo Browser - Refresh issue,ACTION TAKEN: Hi Hari Good Day.. Just following up with you on our last response to see whether you received any updates from your DBA on this issue. Please provide us the latest status of this issue so that we can decidethe next steps accordingly. Thanks Amar
Provisoinfo Browser - Refresh issue,Action taken : Sent mail to customer. Hi Robin Thanks for the file. We will go through it and will get back to you. Regards Sarvesh
Provisoinfo Browser - Refresh issue,ACTION TAKEN: Suggested customer to analyze the DICTIONARY and fixed objects using below queries. EXEC DBMS_STATS.GATHER_DICTIONARY_STATS; EXEC DBMS_STATS.GATHER_FIXED_OBJECTS_STATS; After gathering the stats on these tables this issue issue got resolved. Customer agreed to close this PMR.
We need to change password of 'PV' user id and what i,Action taken : Sent mail to customer. Hi Pratima Apologies for the delay we had an internal discussion with our team andfor now there is no such procedure to change password for TNPM database user on after successful deployment of Topology. For this issue you can raise the RFE so that our developers can work on such requirements. Please find below link to submit the RFE. https:www.ibm.com/developerworks/rfe/ Once you submit the RFE please share the RFE number with us so that wecan share it with our product management team. Please let us know if we can close this PMR. Thanks Sarvesh
We need to change password of 'PV' user id and what i,Action taken : Sent mail to customer. Hi Pratima As discussed over SameTime we are moving ahead and closing this PMR. Thanks Sarvesh
We need to change password of 'PV' user id and what i,ACTION TAKEN: now there is no such procedure to change password for TNPM database user on after successful deployment of Topology. For this issue you can raise the RFE so that our developers can work on such requirements. Please find below link to submit the RFE. https:www.ibm.com/developerworks/rfe/
Change Oracle password process,Action taken : Sent mail to customer. Hi Lee Could you please update us on this PMR. Please let us know if you have any further queries. Thanks Sarvesh
Change Oracle password process,Action taken : Sent mail to customer. Hi Lee Thanks for the closure consent. We will move ahead and complete the closing formalities of this PMR. Regards Sarvesh
Change Oracle password process,ACTION TAKEN: We had an internal discussion with our team and for now there is no such procedure to change password for TNPM database user on after successful deployment of Topology. For this issue you can raise the RFE so that our developers can work on such requirements. Please find below link to submit the RFE. https:www.ibm.com/developerworks/rfe/
Latest version of Java supported by TNPM v1.3.2,ACTION TAKEN: TNPM 1.3.2 is supporting only Java Version 1.6 as given guide. Java Version 1.7 is not tested by testing team & recommended by us. We have some machines(Windows) where we are have Java version 1.7 & we are able to to open Reports on YIP portal WAS Console & DV Navigator. There can be some issue with some of the reports like realtime reports.You can test if you are able to use Java version 1.7.
JSP Pages are not available after import. Pre-sales,Action taken : Sent mail to customer. Hi Moguel Please let us know if we can have Webex session now to further investigate on this issue. Thanks Sarvesh
JSP Pages are not available after import. Pre-sales,Action taken : Sent mail to customer. Hi Stephane As we havent received any response from your side assuming that the issue is resolved we are moving ahead and closing this PMR. However you can reopen this PMR within 28 days if you are facing same issue again. Thanks Sarvesh
JSP Pages are not available after import. Pre-sales,ACTION TAKEN: Provided customer localization guide for the issue.
TNPM DASH API URL,Action taken : Sent mail to customer. Hi Srinivas Sure I will send you the WebEx invite now. Thanks Sarvesh
